id,trial,tested_item_points,recallError,tested_SL,TL,TR,BL,BR,AOI,start,end,duration,entry_n,trial_period,exclude_pp,exclude_trial_phase7,AOI_value
Pri_ET_Study2_15,85,1,20,TL,1,2,3,4,TL,575,1050,475,1,7,0,0,1
Pri_ET_Study2_15,85,1,20,TL,1,2,3,4,TR,1125,1999,874,2,7,0,0,2
Pri_ET_Study2_15,86,3,7,TL,3,2,1,4,TL,200,491,291,1,7,0,0,3
Pri_ET_Study2_15,86,3,7,TL,3,2,1,4,TR,550,766,216,2,7,0,0,2
Pri_ET_Study2_15,86,3,7,TL,3,2,1,4,BL,991,1158,167,3,7,0,0,1
Pri_ET_Study2_15,86,3,7,TL,3,2,1,4,BR,1250,1999,749,4,7,0,0,4
Pri_ET_Study2_15,87,2,59,TL,2,3,1,4,TL,0,200,200,1,7,0,0,2
Pri_ET_Study2_15,87,2,59,TL,2,3,1,4,TR,525,725,200,2,7,0,0,3
Pri_ET_Study2_15,87,2,59,TL,2,3,1,4,BL,841,1033,192,3,7,0,0,1
Pri_ET_Study2_15,87,2,59,TL,2,3,1,4,BR,1208,2008,800,4,7,0,0,4
Pri_ET_Study2_15,88,3,13,BR,2,1,4,3,TL,1080,1346,266,1,7,0,0,2
Pri_ET_Study2_15,89,2,10,BR,3,1,4,2,TL,442,825,383,1,7,0,0,3
Pri_ET_Study2_15,89,2,10,BR,3,1,4,2,TR,875,1184,309,2,7,0,0,1
Pri_ET_Study2_15,89,2,10,BR,3,1,4,2,BL,1267,1517,250,3,7,0,0,4
Pri_ET_Study2_15,89,2,10,BR,3,1,4,2,BR,1567,1959,392,4,7,0,0,2
Pri_ET_Study2_15,90,3,12,TL,3,4,2,1,TL,325,867,542,1,7,0,0,3
Pri_ET_Study2_15,90,3,12,TL,3,4,2,1,TR,917,1542,625,2,7,0,0,4
Pri_ET_Study2_15,90,3,12,TL,3,4,2,1,BL,1600,1750,150,3,7,0,0,2
Pri_ET_Study2_15,91,3,3,BR,2,4,1,3,TL,92,459,367,1,7,0,0,2
Pri_ET_Study2_15,91,3,3,BR,2,4,1,3,BL,525,734,209,2,7,0,0,1
Pri_ET_Study2_15,91,3,3,BR,2,4,1,3,TR,1067,1459,392,3,7,0,0,4
Pri_ET_Study2_15,91,3,3,BR,2,4,1,3,BR,1684,1842,158,4,7,0,0,3
Pri_ET_Study2_15,92,3,98,TL,3,1,2,4,TL,408,966,558,1,7,0,0,3
Pri_ET_Study2_15,92,3,98,TL,3,1,2,4,TR,1041,1216,175,2,7,0,0,1
Pri_ET_Study2_15,92,3,98,TL,3,1,2,4,BL,1550,1716,166,3,7,0,0,2
Pri_ET_Study2_15,93,2,29,TR,1,2,3,4,TL,0,467,467,1,7,0,0,1
Pri_ET_Study2_15,93,2,29,TR,1,2,3,4,TR,525,1275,750,2,7,0,0,2
Pri_ET_Study2_15,93,2,29,TR,1,2,3,4,BL,1350,1559,209,3,7,0,0,3
Pri_ET_Study2_15,93,2,29,TR,1,2,3,4,BR,1609,1825,216,4,7,0,0,4
Pri_ET_Study2_15,94,4,7,TR,1,4,2,3,TL,416,716,300,1,7,0,0,1
Pri_ET_Study2_15,94,4,7,TR,1,4,2,3,TR,775,1141,366,2,7,0,0,4
Pri_ET_Study2_15,94,4,7,TR,1,4,2,3,TL,1666,1858,192,3,7,0,0,1
Pri_ET_Study2_15,95,4,24,TL,4,1,2,3,TL,300,992,692,1,7,0,0,4
Pri_ET_Study2_15,95,4,24,TL,4,1,2,3,TR,1133,1858,725,2,7,0,0,1
Pri_ET_Study2_15,96,3,159,BL,4,2,3,1,TR,350,558,208,1,7,0,0,2
Pri_ET_Study2_15,96,3,159,BL,4,2,3,1,TL,800,1358,558,2,7,0,0,4
Pri_ET_Study2_15,96,3,159,BL,4,2,3,1,TR,1441,1783,342,3,7,0,0,2
Pri_ET_Study2_15,96,3,159,BL,4,2,3,1,TL,1841,2008,167,4,7,0,0,4
Pri_ET_Study2_15,97,3,10,TR,1,3,2,4,TR,0,158,158,1,7,0,0,3
Pri_ET_Study2_15,97,3,10,TR,1,3,2,4,TL,350,766,416,2,7,0,0,1
Pri_ET_Study2_15,97,3,10,TR,1,3,2,4,TR,833,1525,692,3,7,0,0,3
Pri_ET_Study2_15,97,3,10,TR,1,3,2,4,BL,1583,1775,192,4,7,0,0,2
Pri_ET_Study2_15,98,1,39,BR,3,2,4,1,TL,8,392,384,1,7,0,0,3
Pri_ET_Study2_15,98,1,39,BR,3,2,4,1,TR,467,1842,1375,2,7,0,0,2
Pri_ET_Study2_15,99,1,34,TL,1,2,3,4,TL,491,883,392,1,7,0,0,1
Pri_ET_Study2_15,99,1,34,TL,1,2,3,4,BL,958,1116,158,2,7,0,0,3
Pri_ET_Study2_15,99,1,34,TL,1,2,3,4,TR,1400,1741,341,3,7,0,0,2
Pri_ET_Study2_15,100,1,3,BL,3,4,1,2,TR,900,1392,492,1,7,0,0,4
Pri_ET_Study2_15,100,1,3,BL,3,4,1,2,BL,1484,1634,150,2,7,0,0,1
Pri_ET_Study2_15,101,3,54,TL,3,4,2,1,TL,67,225,158,1,7,0,0,3
Pri_ET_Study2_15,101,3,54,TL,3,4,2,1,TR,742,975,233,2,7,0,0,4
Pri_ET_Study2_15,101,3,54,TL,3,4,2,1,BR,1475,2008,533,3,7,0,0,1
Pri_ET_Study2_15,102,1,37,TL,1,3,2,4,TR,509,767,258,1,7,0,0,3
Pri_ET_Study2_15,102,1,37,TL,1,3,2,4,TR,1775,2008,233,2,7,0,0,3
Pri_ET_Study2_15,103,4,5,BR,2,3,1,4,TL,0,458,458,1,7,0,0,2
Pri_ET_Study2_15,103,4,5,BR,2,3,1,4,TR,508,867,359,2,7,0,0,3
Pri_ET_Study2_15,103,4,5,BR,2,3,1,4,TL,933,1308,375,3,7,0,0,2
Pri_ET_Study2_15,103,4,5,BR,2,3,1,4,BL,1658,1825,167,4,7,0,0,1
Pri_ET_Study2_15,104,1,148,TL,1,3,4,2,TL,0,750,750,1,7,0,0,1
Pri_ET_Study2_15,104,1,148,TL,1,3,4,2,TR,808,1350,542,2,7,0,0,3
Pri_ET_Study2_15,104,1,148,TL,1,3,4,2,BL,1416,1658,242,3,7,0,0,4
Pri_ET_Study2_15,104,1,148,TL,1,3,4,2,BR,1716,2008,292,4,7,0,0,2
Pri_ET_Study2_15,105,1,8,BL,2,3,1,4,TL,0,409,409,1,7,0,0,2
Pri_ET_Study2_15,105,1,8,BL,2,3,1,4,TR,467,792,325,2,7,0,0,3
Pri_ET_Study2_15,105,1,8,BL,2,3,1,4,BL,859,1050,191,3,7,0,0,1
Pri_ET_Study2_15,105,1,8,BL,2,3,1,4,BR,1267,1567,300,4,7,0,0,4
Pri_ET_Study2_15,105,1,8,BL,2,3,1,4,BL,1617,1909,292,5,7,0,0,1
Pri_ET_Study2_15,106,4,85,TL,4,2,3,1,TL,8,433,425,1,7,0,0,4
Pri_ET_Study2_15,106,4,85,TL,4,2,3,1,TR,725,891,166,2,7,0,0,2
Pri_ET_Study2_15,106,4,85,TL,4,2,3,1,BL,1100,1375,275,3,7,0,0,3
Pri_ET_Study2_15,106,4,85,TL,4,2,3,1,BR,1525,1925,400,4,7,0,0,1
Pri_ET_Study2_15,107,2,5,BL,3,4,2,1,BR,0,441,441,1,7,0,0,1
Pri_ET_Study2_15,107,2,5,BL,3,4,2,1,TL,666,825,159,2,7,0,0,3
Pri_ET_Study2_15,107,2,5,BL,3,4,2,1,TR,1024,1274,250,3,7,0,0,4
Pri_ET_Study2_15,107,2,5,BL,3,4,2,1,TL,1408,1649,241,4,7,0,0,3
Pri_ET_Study2_15,108,2,3,BR,3,4,1,2,TR,0,250,250,1,7,0,0,4
Pri_ET_Study2_15,108,2,3,BR,3,4,1,2,TL,333,883,550,2,7,0,0,3
Pri_ET_Study2_15,108,2,3,BR,3,4,1,2,TR,933,1208,275,3,7,0,0,4
Pri_ET_Study2_15,108,2,3,BR,3,4,1,2,BR,1641,1816,175,4,7,0,0,2
Pri_ET_Study2_15,109,3,126,TL,3,2,4,1,TL,0,691,691,1,7,0,0,3
Pri_ET_Study2_15,109,3,126,TL,3,2,4,1,TR,741,950,209,2,7,0,0,2
Pri_ET_Study2_15,109,3,126,TL,3,2,4,1,BL,1599,1783,184,3,7,0,0,4
Pri_ET_Study2_15,109,3,126,TL,3,2,4,1,BR,1841,2008,167,4,7,0,0,1
Pri_ET_Study2_15,110,1,23,BR,4,3,2,1,TL,292,567,275,1,7,0,0,4
Pri_ET_Study2_15,110,1,23,BR,4,3,2,1,TR,650,934,284,2,7,0,0,3
Pri_ET_Study2_15,110,1,23,BR,4,3,2,1,TL,1009,1225,216,3,7,0,0,4
Pri_ET_Study2_15,110,1,23,BR,4,3,2,1,TR,1350,1509,159,4,7,0,0,3
Pri_ET_Study2_15,110,1,23,BR,4,3,2,1,BL,1784,1984,200,5,7,0,0,2
Pri_ET_Study2_15,111,3,9,TR,2,3,4,1,TL,358,975,617,1,7,0,0,2
Pri_ET_Study2_15,111,3,9,TR,2,3,4,1,TR,1033,1200,167,2,7,0,0,3
Pri_ET_Study2_15,111,3,9,TR,2,3,4,1,BL,1325,1475,150,3,7,0,0,4
Pri_ET_Study2_15,111,3,9,TR,2,3,4,1,BR,1600,1850,250,4,7,0,0,1
Pri_ET_Study2_15,112,3,2,TL,3,4,1,2,TL,0,508,508,1,7,0,0,3
Pri_ET_Study2_15,112,3,2,TL,3,4,1,2,TR,575,867,292,2,7,0,0,4
Pri_ET_Study2_15,112,3,2,TL,3,4,1,2,TL,900,1292,392,3,7,0,0,3
Pri_ET_Study2_15,112,3,2,TL,3,4,1,2,TR,1542,1700,158,4,7,0,0,4
Pri_ET_Study2_15,112,3,2,TL,3,4,1,2,TL,1800,2008,208,5,7,0,0,3
Pri_ET_Study2_15,113,1,139,BL,3,2,1,4,TL,58,1075,1017,1,7,0,0,3
Pri_ET_Study2_15,113,1,139,BL,3,2,1,4,TR,1317,1767,450,2,7,0,0,2
Pri_ET_Study2_15,113,1,139,BL,3,2,1,4,BL,1858,2008,150,3,7,0,0,1
Pri_ET_Study2_15,114,3,27,TR,2,3,4,1,TL,233,608,375,1,7,0,0,2
Pri_ET_Study2_15,114,3,27,TR,2,3,4,1,TR,816,1050,234,2,7,0,0,3
Pri_ET_Study2_15,114,3,27,TR,2,3,4,1,BL,1408,1558,150,3,7,0,0,4
Pri_ET_Study2_15,114,3,27,TR,2,3,4,1,BR,1658,1841,183,4,7,0,0,1
Pri_ET_Study2_15,115,1,16,TR,3,1,2,4,TL,225,433,208,1,7,0,0,3
Pri_ET_Study2_15,115,1,16,TR,3,1,2,4,TR,700,883,183,2,7,0,0,1
Pri_ET_Study2_15,115,1,16,TR,3,1,2,4,BL,1050,1208,158,3,7,0,0,2
Pri_ET_Study2_15,115,1,16,TR,3,1,2,4,BR,1350,1983,633,4,7,0,0,4
Pri_ET_Study2_15,116,4,171,TL,4,2,3,1,TL,50,400,350,1,7,0,0,4
Pri_ET_Study2_15,116,4,171,TL,4,2,3,1,TR,583,742,159,2,7,0,0,2
Pri_ET_Study2_15,116,4,171,TL,4,2,3,1,BL,958,1117,159,3,7,0,0,3
Pri_ET_Study2_15,116,4,171,TL,4,2,3,1,BR,1825,2000,175,4,7,0,0,1
Pri_ET_Study2_15,117,2,5,BL,1,3,2,4,TL,8,483,475,1,7,0,0,1
Pri_ET_Study2_15,117,2,5,BL,1,3,2,4,TR,708,983,275,2,7,0,0,3
Pri_ET_Study2_15,117,2,5,BL,1,3,2,4,BL,1183,1350,167,3,7,0,0,2
Pri_ET_Study2_15,117,2,5,BL,1,3,2,4,BR,1475,2000,525,4,7,0,0,4
Pri_ET_Study2_15,118,4,15,TR,1,4,3,2,TL,559,709,150,1,7,0,0,1
Pri_ET_Study2_15,118,4,15,TR,1,4,3,2,TR,892,1134,242,2,7,0,0,4
Pri_ET_Study2_15,118,4,15,TR,1,4,3,2,BR,1492,1975,483,3,7,0,0,2
Pri_ET_Study2_15,119,4,66,BR,3,1,2,4,TL,25,442,417,1,7,0,0,3
Pri_ET_Study2_15,119,4,66,BR,3,1,2,4,TR,500,684,184,2,7,0,0,1
Pri_ET_Study2_15,119,4,66,BR,3,1,2,4,BR,1850,2008,158,3,7,0,0,4
Pri_ET_Study2_15,120,3,5,BR,4,2,1,3,TL,0,358,358,1,7,0,0,4
Pri_ET_Study2_15,120,3,5,BR,4,2,1,3,TR,417,783,366,2,7,0,0,2
Pri_ET_Study2_15,120,3,5,BR,4,2,1,3,TL,833,1033,200,3,7,0,0,4
Pri_ET_Study2_15,120,3,5,BR,4,2,1,3,BR,1800,2000,200,4,7,0,0,3
Pri_ET_Study2_15,121,1,21,BL,4,3,1,2,TL,0,384,384,1,7,0,0,4
Pri_ET_Study2_15,121,1,21,BL,4,3,1,2,TR,559,1034,475,2,7,0,0,3
Pri_ET_Study2_15,121,1,21,BL,4,3,1,2,BL,1134,1542,408,3,7,0,0,1
Pri_ET_Study2_15,121,1,21,BL,4,3,1,2,BR,1775,1967,192,4,7,0,0,2
Pri_ET_Study2_15,122,2,13,TL,2,3,1,4,TL,367,517,150,1,7,0,0,2
Pri_ET_Study2_15,122,2,13,TL,2,3,1,4,TR,575,1109,534,2,7,0,0,3
Pri_ET_Study2_15,123,2,157,TR,4,2,3,1,TL,416,825,409,1,7,0,0,4
Pri_ET_Study2_15,123,2,157,TR,4,2,3,1,TR,883,1225,342,2,7,0,0,2
Pri_ET_Study2_15,123,2,157,TR,4,2,3,1,BL,1541,1800,259,3,7,0,0,3
Pri_ET_Study2_15,124,1,105,TR,4,1,3,2,TL,225,941,716,1,7,0,0,4
Pri_ET_Study2_15,124,1,105,TR,4,1,3,2,TR,1000,1291,291,2,7,0,0,1
Pri_ET_Study2_15,124,1,105,TR,4,1,3,2,BL,1658,1816,158,3,7,0,0,3
Pri_ET_Study2_15,125,3,103,TL,3,1,4,2,TL,191,383,192,1,7,0,0,3
Pri_ET_Study2_15,125,3,103,TL,3,1,4,2,TR,625,825,200,2,7,0,0,1
Pri_ET_Study2_15,125,3,103,TL,3,1,4,2,BL,916,1091,175,3,7,0,0,4
Pri_ET_Study2_15,125,3,103,TL,3,1,4,2,BR,1283,1800,517,4,7,0,0,2
Pri_ET_Study2_15,126,1,43,TL,1,2,4,3,TL,8,516,508,1,7,0,0,1
Pri_ET_Study2_15,126,1,43,TL,1,2,4,3,TR,683,999,316,2,7,0,0,2
Pri_ET_Study2_15,126,1,43,TL,1,2,4,3,BR,1691,1841,150,3,7,0,0,3
Pri_ET_Study2_15,127,3,2,BL,2,1,3,4,TL,0,175,175,1,7,0,0,2
Pri_ET_Study2_15,127,3,2,BL,2,1,3,4,TR,366,691,325,2,7,0,0,1
Pri_ET_Study2_15,127,3,2,BL,2,1,3,4,BR,1541,1791,250,3,7,0,0,4
Pri_ET_Study2_15,128,2,6,TR,3,2,1,4,TL,0,308,308,1,7,0,0,3
Pri_ET_Study2_15,128,2,6,TR,3,2,1,4,TR,592,892,300,2,7,0,0,2
Pri_ET_Study2_15,128,2,6,TR,3,2,1,4,BL,975,1150,175,3,7,0,0,1
Pri_ET_Study2_15,128,2,6,TR,3,2,1,4,BR,1325,1900,575,4,7,0,0,4
Pri_ET_Study2_15,129,2,6,BL,4,1,2,3,TL,0,184,184,1,7,0,0,4
Pri_ET_Study2_15,129,2,6,BL,4,1,2,3,TR,475,959,484,2,7,0,0,1
Pri_ET_Study2_15,129,2,6,BL,4,1,2,3,BL,1084,1325,241,3,7,0,0,2
Pri_ET_Study2_15,129,2,6,BL,4,1,2,3,BR,1392,1842,450,4,7,0,0,3
Pri_ET_Study2_15,130,1,89,TR,4,1,2,3,TL,167,550,383,1,7,0,0,4
Pri_ET_Study2_15,130,1,89,TR,4,1,2,3,TR,600,800,200,2,7,0,0,1
Pri_ET_Study2_15,131,2,151,TL,2,4,1,3,TL,358,516,158,1,7,0,0,2
Pri_ET_Study2_15,131,2,151,TL,2,4,1,3,TR,591,983,392,2,7,0,0,4
Pri_ET_Study2_15,131,2,151,TL,2,4,1,3,BL,1066,1216,150,3,7,0,0,1
Pri_ET_Study2_15,131,2,151,TL,2,4,1,3,BR,1349,1933,584,4,7,0,0,3
Pri_ET_Study2_15,132,2,20,TL,2,3,4,1,TR,0,217,217,1,7,0,0,3
Pri_ET_Study2_15,132,2,20,TL,2,3,4,1,TL,350,858,508,2,7,0,0,2
Pri_ET_Study2_15,132,2,20,TL,2,3,4,1,TR,983,1175,192,3,7,0,0,3
Pri_ET_Study2_15,132,2,20,TL,2,3,4,1,BR,1666,2016,350,4,7,0,0,1
Pri_ET_Study2_15,133,4,47,BR,1,3,2,4,TL,608,783,175,1,7,0,0,1
Pri_ET_Study2_15,133,4,47,BR,1,3,2,4,TR,1417,1592,175,2,7,0,0,3
Pri_ET_Study2_15,134,3,178,TL,3,1,4,2,TL,0,333,333,1,7,0,0,3
Pri_ET_Study2_15,134,3,178,TL,3,1,4,2,TR,542,783,241,2,7,0,0,1
Pri_ET_Study2_15,134,3,178,TL,3,1,4,2,TL,842,1058,216,3,7,0,0,3
Pri_ET_Study2_15,134,3,178,TL,3,1,4,2,BL,1250,1433,183,4,7,0,0,4
Pri_ET_Study2_15,134,3,178,TL,3,1,4,2,BR,1617,1808,191,5,7,0,0,2
Pri_ET_Study2_15,135,3,28,TR,1,3,4,2,TR,1700,1858,158,1,7,0,0,3
Pri_ET_Study2_15,136,4,6,BL,1,3,4,2,TL,242,467,225,1,7,0,0,1
Pri_ET_Study2_15,136,4,6,BL,1,3,4,2,TR,767,967,200,2,7,0,0,3
Pri_ET_Study2_15,136,4,6,BL,1,3,4,2,BL,1225,1417,192,3,7,0,0,4
Pri_ET_Study2_15,136,4,6,BL,1,3,4,2,BR,1717,1975,258,4,7,0,0,2
Pri_ET_Study2_15,137,1,20,TR,3,1,2,4,TL,83,625,542,1,7,0,0,3
Pri_ET_Study2_15,137,1,20,TR,3,1,2,4,TR,700,925,225,2,7,0,0,1
Pri_ET_Study2_15,137,1,20,TR,3,1,2,4,BL,1092,1317,225,3,7,0,0,2
Pri_ET_Study2_15,137,1,20,TR,3,1,2,4,BR,1375,1692,317,4,7,0,0,4
Pri_ET_Study2_15,138,4,4,BL,3,1,4,2,TL,292,442,150,1,7,0,0,3
Pri_ET_Study2_15,138,4,4,BL,3,1,4,2,TR,733,892,159,2,7,0,0,1
Pri_ET_Study2_15,138,4,4,BL,3,1,4,2,BL,958,1333,375,3,7,0,0,4
Pri_ET_Study2_15,138,4,4,BL,3,1,4,2,BR,1608,1892,284,4,7,0,0,2
Pri_ET_Study2_15,139,2,55,TR,1,2,3,4,TL,184,367,183,1,7,0,0,1
Pri_ET_Study2_15,139,2,55,TR,1,2,3,4,TR,475,717,242,2,7,0,0,2
Pri_ET_Study2_15,139,2,55,TR,1,2,3,4,BL,1325,1659,334,3,7,0,0,3
Pri_ET_Study2_15,140,4,8,BL,1,2,4,3,TR,1066,1224,158,1,7,0,0,2
Pri_ET_Study2_15,140,4,8,BL,1,2,4,3,BL,1724,1941,217,2,7,0,0,4
Pri_ET_Study2_15,141,2,34,TR,3,2,4,1,TL,76,559,483,1,7,0,0,3
Pri_ET_Study2_15,141,2,34,TR,3,2,4,1,TR,634,875,241,2,7,0,0,2
Pri_ET_Study2_15,141,2,34,TR,3,2,4,1,BL,1367,1559,192,3,7,0,0,4
Pri_ET_Study2_15,141,2,34,TR,3,2,4,1,BR,1792,2000,208,4,7,0,0,1
Pri_ET_Study2_15,142,4,3,TR,2,4,1,3,TR,975,1141,166,1,7,0,0,4
Pri_ET_Study2_15,142,4,3,TR,2,4,1,3,BL,1358,2008,650,2,7,0,0,1
Pri_ET_Study2_15,143,3,23,TR,4,3,2,1,TL,0,400,400,1,7,0,0,4
Pri_ET_Study2_15,143,3,23,TR,4,3,2,1,TR,750,917,167,2,7,0,0,3
Pri_ET_Study2_15,143,3,23,TR,4,3,2,1,BR,1642,2008,366,3,7,0,0,1
Pri_ET_Study2_15,144,3,52,BL,1,2,3,4,TL,508,825,317,1,7,0,0,1
Pri_ET_Study2_15,144,3,52,BL,1,2,3,4,TR,883,1091,208,2,7,0,0,2
Pri_ET_Study2_15,144,3,52,BL,1,2,3,4,TL,1441,1666,225,3,7,0,0,1
Pri_ET_Study2_15,144,3,52,BL,1,2,3,4,TR,1791,2008,217,4,7,0,0,2
Pri_ET_Study2_15,145,2,57,BR,3,4,1,2,TL,0,416,416,1,7,0,0,3
Pri_ET_Study2_15,145,2,57,BR,3,4,1,2,TR,558,766,208,2,7,0,0,4
Pri_ET_Study2_15,145,2,57,BR,3,4,1,2,BL,858,1258,400,3,7,0,0,1
Pri_ET_Study2_15,145,2,57,BR,3,4,1,2,BR,1316,2008,692,4,7,0,0,2
Pri_ET_Study2_15,146,1,156,TR,3,1,4,2,TL,167,700,533,1,7,0,0,3
Pri_ET_Study2_15,146,1,156,TR,3,1,4,2,TR,825,1000,175,2,7,0,0,1
Pri_ET_Study2_15,146,1,156,TR,3,1,4,2,BL,1109,1709,600,3,7,0,0,4
Pri_ET_Study2_15,147,4,3,BR,3,2,1,4,TL,350,525,175,1,7,0,0,3
Pri_ET_Study2_15,147,4,3,BR,3,2,1,4,TR,566,750,184,2,7,0,0,2
Pri_ET_Study2_15,147,4,3,BR,3,2,1,4,BL,1041,1233,192,3,7,0,0,1
Pri_ET_Study2_15,147,4,3,BR,3,2,1,4,BR,1299,1958,659,4,7,0,0,4
Pri_ET_Study2_15,148,2,75,BR,1,3,4,2,BL,175,341,166,1,7,0,0,4
Pri_ET_Study2_15,148,2,75,BR,1,3,4,2,TL,475,725,250,2,7,0,0,1
Pri_ET_Study2_15,149,3,8,TR,4,3,1,2,TL,416,583,167,1,7,0,0,4
Pri_ET_Study2_15,149,3,8,TR,4,3,1,2,TR,700,1558,858,2,7,0,0,3
Pri_ET_Study2_15,149,3,8,TR,4,3,1,2,BL,1800,2000,200,3,7,0,0,1
Pri_ET_Study2_15,150,4,5,BR,1,3,2,4,TL,334,759,425,1,7,0,0,1
Pri_ET_Study2_15,150,4,5,BR,1,3,2,4,TR,917,1334,417,2,7,0,0,3
Pri_ET_Study2_15,150,4,5,BR,1,3,2,4,BL,1600,1975,375,3,7,0,0,2
Pri_ET_Study2_15,151,4,40,BL,2,1,4,3,TL,541,691,150,1,7,0,0,2
Pri_ET_Study2_15,151,4,40,BL,2,1,4,3,TR,891,1041,150,2,7,0,0,1
Pri_ET_Study2_15,151,4,40,BL,2,1,4,3,BL,1333,1591,258,3,7,0,0,4
Pri_ET_Study2_15,152,1,108,TL,1,4,3,2,TR,0,517,517,1,7,0,0,4
Pri_ET_Study2_15,152,1,108,TL,1,4,3,2,TL,983,1208,225,2,7,0,0,1
Pri_ET_Study2_15,152,1,108,TL,1,4,3,2,BR,1517,1708,191,3,7,0,0,2
Pri_ET_Study2_15,152,1,108,TL,1,4,3,2,BL,1817,2008,191,4,7,0,0,3
Pri_ET_Study2_15,153,4,69,TR,2,4,1,3,TL,233,458,225,1,7,0,0,2
Pri_ET_Study2_15,153,4,69,TR,2,4,1,3,TR,542,1042,500,2,7,0,0,4
Pri_ET_Study2_15,153,4,69,TR,2,4,1,3,TL,1250,1425,175,3,7,0,0,2
Pri_ET_Study2_15,153,4,69,TR,2,4,1,3,TR,1508,1658,150,4,7,0,0,4
Pri_ET_Study2_15,154,4,1,BR,3,2,1,4,TR,850,1125,275,1,7,0,0,2
Pri_ET_Study2_15,154,4,1,BR,3,2,1,4,TL,1200,1658,458,2,7,0,0,3
Pri_ET_Study2_15,155,2,3,TL,2,3,4,1,TR,466,675,209,1,7,0,0,3
Pri_ET_Study2_15,155,2,3,TL,2,3,4,1,BL,1066,1233,167,2,7,0,0,4
Pri_ET_Study2_15,155,2,3,TL,2,3,4,1,BR,1541,1741,200,3,7,0,0,1
Pri_ET_Study2_15,156,3,12,BL,2,4,3,1,TL,0,433,433,1,7,0,0,2
Pri_ET_Study2_15,156,3,12,BL,2,4,3,1,TR,492,1142,650,2,7,0,0,4
Pri_ET_Study2_15,156,3,12,BL,2,4,3,1,BR,1608,1883,275,3,7,0,0,1
Pri_ET_Study2_15,157,1,15,TR,2,1,3,4,TL,0,450,450,1,7,0,0,2
Pri_ET_Study2_15,157,1,15,TR,2,1,3,4,TR,625,1308,683,2,7,0,0,1
Pri_ET_Study2_15,157,1,15,TR,2,1,3,4,BL,1383,1583,200,3,7,0,0,3
Pri_ET_Study2_15,157,1,15,TR,2,1,3,4,BR,1700,1925,225,4,7,0,0,4
Pri_ET_Study2_15,158,4,23,BL,2,3,4,1,TL,375,867,492,1,7,0,0,2
Pri_ET_Study2_15,158,4,23,BL,2,3,4,1,TR,950,1742,792,2,7,0,0,3
Pri_ET_Study2_15,158,4,23,BL,2,3,4,1,BL,1833,2008,175,3,7,0,0,4
Pri_ET_Study2_15,159,3,31,TR,4,3,2,1,TL,16,658,642,1,7,0,0,4
Pri_ET_Study2_15,159,3,31,TR,4,3,2,1,TR,750,1033,283,2,7,0,0,3
Pri_ET_Study2_15,159,3,31,TR,4,3,2,1,TL,1150,1308,158,3,7,0,0,4
Pri_ET_Study2_15,159,3,31,TR,4,3,2,1,TR,1358,1525,167,4,7,0,0,3
Pri_ET_Study2_15,159,3,31,TR,4,3,2,1,BL,1591,1800,209,5,7,0,0,2
Pri_ET_Study2_15,160,3,151,TR,2,3,1,4,TR,675,1100,425,1,7,0,0,3
Pri_ET_Study2_15,160,3,151,TR,2,3,1,4,BL,1175,1333,158,2,7,0,0,1
Pri_ET_Study2_15,160,3,151,TR,2,3,1,4,BR,1391,1741,350,3,7,0,0,4
Pri_ET_Study2_15,161,4,131,BL,3,2,4,1,TR,750,933,183,1,7,0,0,2
Pri_ET_Study2_15,161,4,131,BL,3,2,4,1,TL,1067,1241,174,2,7,0,0,3
Pri_ET_Study2_15,162,3,2,BL,1,2,3,4,TL,0,158,158,1,7,0,0,1
Pri_ET_Study2_15,162,3,2,BL,1,2,3,4,TR,475,733,258,2,7,0,0,2
Pri_ET_Study2_15,162,3,2,BL,1,2,3,4,BL,933,1166,233,3,7,0,0,3
Pri_ET_Study2_15,162,3,2,BL,1,2,3,4,BR,1383,1875,492,4,7,0,0,4
Pri_ET_Study2_15,163,4,6,BL,2,1,4,3,TL,0,416,416,1,7,0,0,2
Pri_ET_Study2_15,163,4,6,BL,2,1,4,3,TR,500,850,350,2,7,0,0,1
Pri_ET_Study2_15,163,4,6,BL,2,1,4,3,TL,1016,1183,167,3,7,0,0,2
Pri_ET_Study2_15,163,4,6,BL,2,1,4,3,BL,1491,1724,233,4,7,0,0,4
Pri_ET_Study2_15,164,4,24,TR,1,4,3,2,TL,75,450,375,1,7,0,0,1
Pri_ET_Study2_15,164,4,24,TR,1,4,3,2,TR,700,941,241,2,7,0,0,4
Pri_ET_Study2_15,164,4,24,TR,1,4,3,2,BR,1791,1966,175,3,7,0,0,2
Pri_ET_Study2_15,165,2,155,BR,4,1,3,2,BL,1167,1325,158,1,7,0,0,3
Pri_ET_Study2_15,166,1,7,TR,2,1,4,3,BL,1779,1971,192,1,7,0,0,4
Pri_ET_Study2_15,167,4,1,TR,2,4,3,1,TL,342,559,217,1,7,0,0,2
Pri_ET_Study2_15,167,4,1,TR,2,4,3,1,TR,867,1017,150,2,7,0,0,4
Pri_ET_Study2_15,167,4,1,TR,2,4,3,1,BL,1450,1625,175,3,7,0,0,3
Pri_ET_Study2_15,167,4,1,TR,2,4,3,1,BR,1684,2009,325,4,7,0,0,1
Pri_ET_Study2_15,168,3,5,TR,1,3,4,2,TR,58,233,175,1,7,0,0,3
Pri_ET_Study2_15,168,3,5,TR,1,3,4,2,TL,675,833,158,2,7,0,0,1
