device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,trial,trial_phase,pp_TS
1021323532,14183079949,"(0.49190282821655273, 0.39484721422195435)","(-8.833099365234375, 168.07846069335938, -5.559999942779541)",1,nan,0,"(-35.0098876953125, -0.2732023000717163, 633.1376953125)","(0.57899409532547, 0.5006164312362671, 0.44379231333732605)",1,"(0.4797425866127014, 0.3610824942588806)","(-15.169357299804688, 177.9748077392578, -5.559999942779541)",1,nan,0,"(31.408742904663086, -4.227574348449707, 628.354736328125)","(0.42859187722206116, 0.5096114277839661, 0.4278491139411926)",1,1,7,14181.7318735
1021331867,14183088284,"(0.48960962891578674, 0.4020497500896454)","(-10.02801513671875, 165.96742248535156, -5.559999942779541)",1,3.622283935546875,1,"(-34.98976135253906, -0.22253277897834778, 633.19140625)","(0.5789419412612915, 0.5005020499229431, 0.4439713656902313)",1,"(0.4846898317337036, 0.39523881673812866)","(-12.591537475585938, 167.96368408203125, -5.559999942779541)",1,3.6065521240234375,1,"(31.46019744873047, -4.233811378479004, 628.4684448242188)","(0.4284878373146057, 0.5096238851547241, 0.42822813987731934)",1,1,7,14181.7318735
1021340200,14183096617,"(0.4879029393196106, 0.3765811622142792)","(-10.91729736328125, 173.43218994140625, -5.559999942779541)",1,nan,0,"(-34.97401809692383, -0.24176695942878723, 633.1558837890625)","(0.5789108872413635, 0.5005455017089844, 0.4438529312610626)",1,"(0.4854884147644043, 0.38987821340560913)","(-12.1754150390625, 169.5348663330078, -5.559999942779541)",1,nan,0,"(31.45775032043457, -4.2746782302856445, 628.4962768554688)","(0.4284965693950653, 0.5097163319587708, 0.42832091450691223)",1,1,7,14181.7318735
1021348529,14183104946,"(0.4861237704753876, 0.38664019107818604)","(-11.8443603515625, 170.48391723632812, -5.559999942779541)",1,nan,0,"(-35.06468963623047, -0.25798001885414124, 633.176025390625)","(0.5791129469871521, 0.5005820393562317, 0.4439200758934021)",1,"(0.48535269498825073, 0.3899293839931488)","(-12.246139526367188, 169.51986694335938, -5.559999942779541)",1,nan,0,"(31.384376525878906, -4.2190022468566895, 628.599365234375)","(0.4286750555038452, 0.5095882415771484, 0.42866456508636475)",1,1,7,14181.7318735
1021356864,14183113281,"(0.4747345447540283, 0.3821496069431305)","(-17.778854370117188, 171.8000946044922, -5.559999942779541)",1,3.6069488525390625,1,"(-35.153079986572266, -0.21581658720970154, 633.2193603515625)","(0.579306960105896, 0.5004869103431702, 0.44406452775001526)",1,"(0.4827914535999298, 0.3979025185108185)","(-13.580703735351562, 167.18296813964844, -5.559999942779541)",1,3.495513916015625,1,"(31.322431564331055, -4.2197113037109375, 628.6958618164062)","(0.4288267493247986, 0.509588360786438, 0.42898619174957275)",1,1,7,14181.7318735
1021365184,14183121601,"(0.4609120488166809, 0.3902532160282135)","(-24.981231689453125, 169.42495727539062, -5.559999942779541)",1,nan,0,"(-35.243492126464844, -0.22849124670028687, 633.1710815429688)","(0.5795169472694397, 0.5005155205726624, 0.4439035952091217)",1,"(0.4677666425704956, 0.3799079358577728)","(-21.409561157226562, 172.45712280273438, -5.559999942779541)",1,nan,0,"(31.223876953125, -4.238144874572754, 628.6764526367188)","(0.4290485084056854, 0.509630560874939, 0.42892152070999146)",1,1,7,14181.7318735
1021373565,14183129982,"(0.4494846761226654, 0.38165217638015747)","(-30.935592651367188, 171.94589233398438, -5.559999942779541)",1,nan,0,"(-35.34194564819336, -0.253833144903183, 633.1844482421875)","(0.5797374248504639, 0.500572681427002, 0.4439481496810913)",1,"(0.45298948884010315, 0.33637845516204834)","(-29.109375, 185.21548461914062, -5.559999942779541)",1,nan,0,"(31.07843780517578, -4.172630786895752, 628.70947265625)","(0.42938268184661865, 0.5094811916351318, 0.4290315806865692)",1,1,7,14181.7318735
1021381851,14183138267,"(0.4411773383617401, 0.3769182562828064)","(-35.26423645019531, 173.33338928222656, -5.559999942779541)",1,3.5747528076171875,1,"(-35.33652877807617, -0.24996742606163025, 633.23681640625)","(0.5797185897827148, 0.50056391954422, 0.4441227316856384)",1,"(0.4471944570541382, 0.34237703680992126)","(-32.12895202636719, 183.4573211669922, -5.559999942779541)",1,3.4886474609375,1,"(31.09781837463379, -4.186410903930664, 628.7291259765625)","(0.4293408691883087, 0.509512186050415, 0.42909708619117737)",1,1,7,14181.7318735
1021390186,14183146602,"(0.44827985763549805, 0.38554027676582336)","(-31.563385009765625, 170.80630493164062, -5.559999942779541)",1,nan,0,"(-35.3304443359375, -0.25430241227149963, 633.2047729492188)","(0.5797089338302612, 0.5005737543106079, 0.4440159201622009)",1,"(0.4484281539916992, 0.3473507761955261)","(-31.486114501953125, 181.99954223632812, -5.559999942779541)",1,nan,0,"(31.08841896057129, -4.243463516235352, 628.63232421875)","(0.4293513298034668, 0.5096433162689209, 0.4287744164466858)",1,1,7,14181.7318735
1021398515,14183154931,"(0.44823384284973145, 0.3854999542236328)","(-31.587356567382812, 170.818115234375, -5.559999942779541)",1,nan,0,"(-35.408634185791016, -0.2732577621936798, 633.2371826171875)","(0.5798812508583069, 0.5006164908409119, 0.4441239535808563)",1,"(0.44375666975975037, 0.37421485781669617)","(-33.92024230957031, 174.12574768066406, -5.559999942779541)",1,nan,0,"(31.02358627319336, -4.201621055603027, 628.5919189453125)","(0.42949414253234863, 0.5095488429069519, 0.4286397397518158)",1,1,7,14181.7318735
1021406859,14183163275,"(0.45339328050613403, 0.38740241527557373)","(-28.898971557617188, 170.26051330566406, -5.559999942779541)",1,3.5970001220703125,1,"(-35.40605926513672, -0.2675992250442505, 633.2964477539062)","(0.579867959022522, 0.5006036162376404, 0.44432148337364197)",1,"(0.44502583146095276, 0.35297438502311707)","(-33.25892639160156, 180.35125732421875, -5.559999942779541)",1,3.5122528076171875,1,"(31.017091751098633, -4.220114707946777, 628.5341186523438)","(0.4295024275779724, 0.5095917582511902, 0.42844706773757935)",1,1,7,14181.7318735
1021415195,14183171611,"(0.4547770321369171, 0.3768503665924072)","(-28.177947998046875, 173.35328674316406, -5.559999942779541)",1,nan,0,"(-35.41483688354492, -0.2769621014595032, 633.2374877929688)","(0.5798951983451843, 0.5006248354911804, 0.4441249668598175)",1,"(0.4453005790710449, 0.34347349405288696)","(-33.11576843261719, 183.13595581054688, -5.559999942779541)",1,nan,0,"(31.022109985351562, -4.255352973937988, 628.3645629882812)","(0.4294719994068146, 0.5096744298934937, 0.4278818666934967)",1,1,7,14181.7318735
1021423523,14183179939,"(0.45114609599113464, 0.3824636936187744)","(-30.069900512695312, 171.70803833007812, -5.559999942779541)",1,nan,0,"(-35.47482681274414, -0.31901371479034424, 633.2233276367188)","(0.5800322890281677, 0.5007197260856628, 0.4440777599811554)",1,"(0.4452912211418152, 0.3435543477535248)","(-33.12065124511719, 183.11224365234375, -5.559999942779541)",1,nan,0,"(30.944820404052734, -4.204765796661377, 628.2596435546875)","(0.4296359419822693, 0.5095610022544861, 0.4275321364402771)",1,1,7,14181.7318735
1021431881,14183188296,"(0.4531991481781006, 0.3767664134502411)","(-29.0001220703125, 173.37789916992188, -5.559999942779541)",1,3.6339111328125,1,"(-35.44506072998047, -0.2662675380706787, 633.2392578125)","(0.5799631476402283, 0.5006006956100464, 0.44413086771965027)",1,"(0.449469655752182, 0.3757745325565338)","(-30.94342041015625, 173.66860961914062, -5.559999942779541)",1,3.638092041015625,1,"(30.9671688079834, -4.212825775146484, 628.1583251953125)","(0.42957377433776855, 0.5095809102058411, 0.42719441652297974)",1,1,7,14181.7318735
1021440235,14183196650,"(0.4544520676136017, 0.4097277522087097)","(-28.347274780273438, 163.71702575683594, -5.559999942779541)",1,nan,0,"(-35.419776916503906, -0.29365476965904236, 633.1630859375)","(0.5799157023429871, 0.5006625652313232, 0.4438769519329071)",1,"(0.4506962299346924, 0.3757111430168152)","(-30.304306030273438, 173.68719482421875, -5.559999942779541)",1,nan,0,"(30.973913192749023, -4.254594326019287, 627.9649047851562)","(0.42953675985336304, 0.5096789002418518, 0.42654967308044434)",1,1,7,14181.7318735
1021448522,14183204937,"(0.4544520676136017, 0.4097277522087097)","(-28.347274780273438, 163.71702575683594, -5.559999942779541)",1,nan,0,"(-35.46879196166992, -0.3263723850250244, 633.15234375)","(0.5800276398658752, 0.5007364153862, 0.4438411593437195)",1,"(0.4506962299346924, 0.3757111430168152)","(-30.304306030273438, 173.68719482421875, -5.559999942779541)",1,nan,0,"(30.894601821899414, -4.202976226806641, 627.8668823242188)","(0.4297062158584595, 0.5095629096031189, 0.42622295022010803)",1,1,7,14181.7318735
1021456853,14183213268,"(0.4544791579246521, 0.3926980197429657)","(-28.333160400390625, 168.70838928222656, -5.559999942779541)",1,3.6099853515625,1,"(-35.45764923095703, -0.2762150168418884, 633.1861572265625)","(0.579998254776001, 0.5006231665611267, 0.44395387172698975)",1,"(0.4495028853416443, 0.38291826844215393)","(-30.926116943359375, 171.57479858398438, -5.559999942779541)",1,3.4918060302734375,1,"(30.9345645904541, -4.206601142883301, 627.7572631835938)","(0.4296029806137085, 0.5095728635787964, 0.4258575439453125)",1,1,7,14181.7318735
1021465179,14183221594,"(0.4573369026184082, 0.3970050811767578)","(-26.844100952148438, 167.4459991455078, -5.559999942779541)",1,nan,0,"(-35.422489166259766, -0.2955213189125061, 633.12158203125)","(0.5799270868301392, 0.5006667971611023, 0.4437386095523834)",1,"(0.44777870178222656, 0.38268133997917175)","(-31.82452392578125, 171.64425659179688, -5.559999942779541)",1,nan,0,"(30.94513702392578, -4.245804309844971, 627.5629272460938)","(0.42955711483955383, 0.5096650719642639, 0.42520976066589355)",1,1,7,14181.7318735
1021473555,14183229970,"(0.4565426707267761, 0.3938152492046356)","(-27.257949829101562, 168.3809356689453, -5.559999942779541)",1,nan,0,"(-35.46564865112305, -0.32552048563957214, 633.10693359375)","(0.5800263285636902, 0.5007345080375671, 0.4436897933483124)",1,"(0.4425765872001648, 0.3698720932006836)","(-34.53514099121094, 175.39859008789062, -5.559999942779541)",1,nan,0,"(30.881235122680664, -4.19917106628418, 627.409423828125)","(0.4296853840351105, 0.5095612406730652, 0.4246980845928192)",1,1,7,14181.7318735
1021481841,14183238255,"(0.45798593759536743, 0.39392077922821045)","(-26.50592041015625, 168.35000610351562, -5.559999942779541)",1,3.582061767578125,1,"(-35.463905334472656, -0.2747822105884552, 633.1048583984375)","(0.5800226330757141, 0.5006200075149536, 0.44368284940719604)",1,"(0.44079750776290894, 0.3752231001853943)","(-35.462158203125, 173.83023071289062, -5.559999942779541)",1,3.4981536865234375,1,"(30.89715576171875, -4.19824743270874, 627.239501953125)","(0.4296300709247589, 0.5095617175102234, 0.4241316616535187)",1,1,7,14181.7318735
1021490188,14183246602,"(0.45317792892456055, 0.3933224678039551)","(-29.011184692382812, 168.52536010742188, -5.559999942779541)",1,nan,0,"(-35.43193817138672, -0.29223883152008057, 633.015625)","(0.5799617767333984, 0.5006595253944397, 0.44338542222976685)",1,"(0.4441424012184143, 0.3858913481235504)","(-33.71925354003906, 170.70339965820312, -5.559999942779541)",1,nan,0,"(30.88259506225586, -4.23419713973999, 626.9620361328125)","(0.42963212728500366, 0.5096479058265686, 0.42320677638053894)",1,1,7,14181.7318735
1021498556,14183254970,"(0.45316606760025024, 0.3933420777320862)","(-29.017364501953125, 168.51962280273438, -5.559999942779541)",1,nan,0,"(-35.476871490478516, -0.3185895085334778, 632.9976196289062)","(0.5800654888153076, 0.5007190108299255, 0.443325400352478)",1,"(0.4426192045211792, 0.384331077337265)","(-34.512939453125, 171.16070556640625, -5.559999942779541)",1,nan,0,"(30.82372283935547, -4.18535852432251, 626.7573852539062)","(0.42974331974983215, 0.5095397233963013, 0.422524631023407)",1,1,7,14181.7318735
1021506840,14183263254,"(0.4539918899536133, 0.3930773437023163)","(-28.587066650390625, 168.5972137451172, -5.559999942779541)",1,3.5830535888671875,1,"(-35.49697494506836, -0.27120110392570496, 633.0150756835938)","(0.580108642578125, 0.5006120204925537, 0.4433835744857788)",1,"(0.44355154037475586, 0.3835195302963257)","(-34.027130126953125, 171.39857482910156, -5.559999942779541)",1,3.486358642578125,1,"(30.828041076660156, -4.186954975128174, 626.5625610351562)","(0.42971163988113403, 0.5095463395118713, 0.4218752086162567)",1,1,7,14181.7318735
1021515174,14183271588,"(0.4521462321281433, 0.3911919891834259)","(-29.54876708984375, 169.14981079101562, -5.559999942779541)",1,nan,0,"(-35.46973419189453, -0.2929365634918213, 632.9710693359375)","(0.5800527334213257, 0.5006611347198486, 0.4432368874549866)",1,"(0.4372629225254059, 0.36420029401779175)","(-37.30389404296875, 177.0609893798828, -5.559999942779541)",1,nan,0,"(30.79496955871582, -4.209148406982422, 626.2722778320312)","(0.42975449562072754, 0.509601354598999, 0.420907586812973)",1,1,7,14181.7318735
1021523554,14183279968,"(0.45183616876602173, 0.39116495847702026)","(-29.7103271484375, 169.15771484375, -5.559999942779541)",1,nan,0,"(-35.517520904541016, -0.2883208692073822, 633.0013427734375)","(0.5801567435264587, 0.5006507039070129, 0.4433377981185913)",1,"(0.4358011484146118, 0.3693869411945343)","(-38.06556701660156, 175.54080200195312, -5.559999942779541)",1,nan,0,"(30.731155395507812, -4.145948886871338, 626.0620727539062)","(0.42987650632858276, 0.5094603896141052, 0.4202069044113159)",1,1,7,14181.7318735
1021531850,14183288264,"(0.44889503717422485, 0.38832104206085205)","(-31.242843627929688, 169.99127197265625, -5.559999942779541)",1,3.57666015625,1,"(-35.51874542236328, -0.2655501961708069, 633.0764770507812)","(0.5801500082015991, 0.500599205493927, 0.4435882568359375)",1,"(0.44182389974594116, 0.372660368680954)","(-34.927337646484375, 174.58135986328125, -5.559999942779541)",1,3.608489990234375,1,"(30.7143497467041, -4.179562568664551, 625.88037109375)","(0.42989450693130493, 0.5095398426055908, 0.4196012318134308)",1,1,7,14181.7318735
1021540225,14183296638,"(0.45097047090530396, 0.3642871379852295)","(-30.161407470703125, 177.03553771972656, -5.559999942779541)",1,nan,0,"(-35.50675964355469, -0.2487345039844513, 633.0795288085938)","(0.5801225304603577, 0.5005612969398499, 0.4435984194278717)",1,"(0.44700711965560913, 0.3948419988155365)","(-32.2265625, 168.07998657226562, -5.559999942779541)",1,nan,0,"(30.719501495361328, -4.187282085418701, 625.6524658203125)","(0.4298572242259979, 0.5095609426498413, 0.41884154081344604)",1,1,7,14181.7318735
1021548502,14183304915,"(0.45043158531188965, 0.37372541427612305)","(-30.44219970703125, 174.26919555664062, -5.559999942779541)",1,nan,0,"(-35.54704666137695, -0.25721538066864014, 633.1550903320312)","(0.5802038908004761, 0.500580370426178, 0.4438503086566925)",1,"(0.4482691287994385, 0.3914090096950531)","(-31.5689697265625, 169.08619689941406, -5.559999942779541)",1,nan,0,"(30.684799194335938, -4.128338813781738, 625.5654296875)","(0.42992672324180603, 0.5094276666641235, 0.4185514450073242)",1,1,7,14181.7318735
1021556846,14183313259,"(0.4513888657093048, 0.3760785162448883)","(-29.943405151367188, 173.5795135498047, -5.559999942779541)",1,3.6106719970703125,1,"(-35.52995300292969, -0.23353420197963715, 633.2748413085938)","(0.5801501274108887, 0.5005268454551697, 0.4442494809627533)",1,"(0.4430457353591919, 0.36308109760284424)","(-34.290679931640625, 177.38902282714844, -5.559999942779541)",1,3.4450531005859375,1,"(30.706707000732422, -4.143284320831299, 625.5218505859375)","(0.4298717975616455, 0.5094624757766724, 0.4184061586856842)",1,1,7,14181.7318735
1021565192,14183321605,"(0.45301303267478943, 0.39100944995880127)","(-29.09710693359375, 169.20330810546875, -5.559999942779541)",1,nan,0,"(-35.50352478027344, -0.22759413719177246, 633.3358764648438)","(0.5800828337669373, 0.5005133748054504, 0.4444529116153717)",1,"(0.44422781467437744, 0.37800341844558716)","(-33.67474365234375, 173.0153350830078, -5.559999942779541)",1,nan,0,"(30.71977996826172, -4.172506332397461, 625.4551391601562)","(0.4298344552516937, 0.509530246257782, 0.4181838035583496)",1,1,7,14181.7318735
1021573511,14183329924,"(0.45531201362609863, 0.38232073187828064)","(-27.899200439453125, 171.74993896484375, -5.559999942779541)",1,nan,0,"(-35.53240203857422, -0.25270769000053406, 633.48486328125)","(0.580129086971283, 0.5005698800086975, 0.44494953751564026)",1,"(0.4482440948486328, 0.3702249825000763)","(-31.582015991210938, 175.295166015625, -5.559999942779541)",1,nan,0,"(30.699953079223633, -4.127470016479492, 625.52197265625)","(0.42988723516464233, 0.5094263553619385, 0.41840657591819763)",1,1,7,14181.7318735
1021581833,14183338246,"(0.45323532819747925, 0.404646098613739)","(-28.981277465820312, 165.20645141601562, -5.559999942779541)",1,3.63812255859375,1,"(-35.49995040893555, -0.21067661046981812, 633.6607055664062)","(0.5800337195396423, 0.5004749894142151, 0.44553568959236145)",1,"(0.4472135305404663, 0.3729090094566345)","(-32.11900329589844, 174.50848388671875, -5.559999942779541)",1,3.4297637939453125,1,"(30.760875701904297, -4.147387981414795, 625.6327514648438)","(0.42976054549217224, 0.5094701647758484, 0.4187758266925812)",1,1,7,14181.7318735
1021590180,14183346592,"(0.4527997374534607, 0.3711564540863037)","(-29.208251953125, 175.02215576171875, -5.559999942779541)",1,nan,0,"(-35.45766067504883, -0.22537288069725037, 633.7664184570312)","(0.5799250602722168, 0.5005080103874207, 0.44588807225227356)",1,"(0.4479733109474182, 0.38364672660827637)","(-31.723114013671875, 171.36129760742188, -5.559999942779541)",1,nan,0,"(30.794818878173828, -4.177274703979492, 625.691162109375)","(0.42968958616256714, 0.5095375180244446, 0.4189705550670624)",1,1,7,14181.7318735
1021598498,14183354910,"(0.4537268280982971, 0.3880697786808014)","(-28.725173950195312, 170.06491088867188, -5.559999942779541)",1,nan,0,"(-35.486846923828125, -0.24969977140426636, 633.9559936523438)","(0.5799669027328491, 0.5005626678466797, 0.44651997089385986)",1,"(0.445477694272995, 0.39104950428009033)","(-33.02348327636719, 169.19155883789062, -5.559999942779541)",1,nan,0,"(30.787412643432617, -4.134953022003174, 625.8567504882812)","(0.42972511053085327, 0.5094383955001831, 0.4195224940776825)",1,1,7,14181.7318735
